Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
May-1976,4.83,9.38,0.22,0.44,5.05,9.82
Jun-1976,4.08,7.95,0.32,0.64,4.4,8.59
Jul-1976,3.56,6.95,0.63,1.22,4.19,8.17
Aug-1976,4.83,9.3,0.27,0.54,5.1,9.84
Sep-1976,4.52,8.79,0.25,0.5,4.77,9.29
Oct-1976,4.9,9.45,0.28,0.55,5.18,10
Nov-1976,5.13,9.86,0.27,0.53,5.39,10.39
Dec-1976,4.12,8.04,0.26,0.52,4.38,8.56
Jan-1977,4.92,9.46,0.27,0.54,5.19,10
Feb-1977,4.9,9.48,0.29,0.55,5.19,10.02
Mar-1977,4.8,9.26,0.26,0.53,5.06,9.78
Apr-1977,4.83,9.31,0.28,0.55,5.11,9.86
May-1977,5.17,9.99,0.22,0.44,5.39,10.43
Jun-1977,3.98,7.74,0.48,0.92,4.46,8.66
Jul-1977,3.47,6.76,0.82,1.58,4.29,8.34
Aug-1977,3.91,7.65,0.3,0.6,4.22,8.24
Sep-1977,5.08,9.79,0.26,0.52,5.34,10.31
Oct-1977,4.44,8.65,0.26,0.52,4.7,9.17
Nov-1977,4.98,9.6,0.26,0.52,5.24,10.12
Dec-1977,3.34,6.55,1.75,3.39,5.09,9.94
Jan-1978,3.35,6.57,26.68,50.64,30.03,57.21
Feb-1978,3.35,6.58,16.27,31.8,19.63,38.39
Mar-1978,3.37,6.63,12.11,23.7,15.49,30.33
Apr-1978,3.18,6.23,1.92,3.74,5.1,9.97
May-1978,4.25,8.28,0.32,0.62,4.56,8.91
Jun-1978,4.56,8.87,0.28,0.55,4.84,9.42
Jul-1978,3.41,6.65,0.67,1.31,4.08,7.96
Aug-1978,4.51,8.78,0.27,0.53,4.78,9.31
Sep-1978,3.94,7.72,0.27,0.54,4.21,8.26
Oct-1978,4.82,9.29,0.27,0.55,5.1,9.84
Nov-1978,4.56,8.86,0.26,0.51,4.82,9.38
Dec-1978,4.78,9.22,0.27,0.53,5.04,9.75
Jan-1979,3.8,7.42,0.51,0.99,4.3,8.41
Feb-1979,3.27,6.43,1.94,3.79,5.21,10.21
Mar-1979,3.71,7.26,0.87,1.68,4.59,8.94
Apr-1979,4,7.8,0.28,0.55,4.28,8.35
May-1979,4.61,8.96,0.25,0.49,4.86,9.46
Jun-1979,3.55,6.93,0.59,1.17,4.14,8.1
Jul-1979,3.4,6.64,0.63,1.24,4.03,7.88
Aug-1979,4.3,8.39,0.28,0.56,4.58,8.94
Sep-1979,4.85,9.39,0.26,0.52,5.11,9.91
Oct-1979,4.86,9.36,0.27,0.55,5.13,9.91
Nov-1979,4.26,8.24,0.32,0.64,4.58,8.88
Dec-1979,3.34,6.54,1.65,3.19,4.99,9.73
Jan-1980,3.41,6.67,16.53,32.28,19.94,38.95
Feb-1980,3.4,6.7,30.19,57.67,33.59,64.37
Mar-1980,3.52,6.89,1.5,2.88,5.02,9.78
Apr-1980,4.59,8.89,0.27,0.54,4.86,9.43
May-1980,4.7,9.12,0.24,0.48,4.94,9.6
Jun-1980,4.45,8.64,0.32,0.63,4.77,9.27
Jul-1980,4.07,7.94,0.36,0.71,4.43,8.64
Aug-1980,4.57,8.88,0.26,0.52,4.83,9.4
Sep-1980,4.11,8.03,0.27,0.54,4.38,8.57
Oct-1980,5,9.59,0.27,0.54,5.27,10.13
Nov-1980,4.11,8,0.32,0.64,4.43,8.63
Dec-1980,4.46,8.59,0.31,0.62,4.77,9.21
Jan-1981,3.31,6.5,1.74,3.38,5.05,9.88
Feb-1981,3.63,7.1,1.19,2.31,4.82,9.41
Mar-1981,3.28,6.42,1.8,3.5,5.08,9.92
Apr-1981,4.11,8,0.28,0.56,4.39,8.55
May-1981,4.53,8.8,0.31,0.62,4.84,9.42
Jun-1981,3.4,6.63,0.72,1.4,4.13,8.03
Jul-1981,3.57,6.97,0.64,1.24,4.21,8.21
Aug-1981,4.63,9,0.24,0.47,4.86,9.47
Sep-1981,4.75,9.21,0.28,0.54,5.04,9.76
Oct-1981,4.79,9.24,0.26,0.53,5.05,9.77
Nov-1981,3.1,6.1,7.66,15.22,10.75,21.32
Dec-1981,3.37,6.62,25.4,48.82,28.77,55.43
Jan-1982,2.83,5.58,9.08,17.9,11.92,23.47
Feb-1982,3.44,6.75,20.91,40.61,24.36,47.36
Mar-1982,3.2,6.32,11.87,23.19,15.07,29.51
Apr-1982,3.27,6.45,29.68,56.27,32.95,62.72
May-1982,4.54,8.83,0.23,0.46,4.77,9.29
Jun-1982,4.88,9.45,0.23,0.46,5.11,9.91
Jul-1982,3.48,6.81,0.59,1.15,4.08,7.96
Aug-1982,4.55,8.86,0.24,0.48,4.79,9.34
Sep-1982,4.49,8.68,0.29,0.58,4.78,9.25
Oct-1982,3.95,7.73,0.37,0.72,4.32,8.45
Nov-1982,3.33,6.52,1.41,2.73,4.74,9.25
Dec-1982,3.36,6.57,12.18,23.86,15.53,30.43
Jan-1983,3.4,6.66,23.26,44.83,26.66,51.49
Feb-1983,2.97,5.85,57.94,109.03,60.92,114.88
Mar-1983,2.71,5.3,103.88,192,106.58,197.3
Apr-1983,3.12,6.12,11.1,21.66,14.23,27.78
May-1983,3.24,6.36,1.91,3.74,5.16,10.09
Jun-1983,4.06,7.94,0.25,0.5,4.32,8.44
Jul-1983,3.5,6.81,0.64,1.24,4.14,8.06
Aug-1983,3.4,6.65,0.66,1.28,4.06,7.93
Sep-1983,3.23,6.33,1.52,2.94,4.75,9.27
Oct-1983,3.6,7.02,0.65,1.25,4.24,8.27
Nov-1983,2.94,5.77,7.31,14.49,10.25,20.26
Dec-1983,3.31,6.5,43.09,81.07,46.4,87.57
Jan-1984,3.16,6.19,4.65,9.13,7.8,15.31
Feb-1984,3.63,7.09,0.98,1.91,4.61,8.99
Mar-1984,3.22,6.31,2.04,4,5.26,10.31
Apr-1984,4.19,8.14,0.27,0.53,4.46,8.68
May-1984,3.99,7.75,0.34,0.67,4.33,8.42
Jun-1984,3.39,6.63,0.82,1.57,4.21,8.21
Jul-1984,3.24,6.33,1.07,2.08,4.31,8.41
Aug-1984,4.4,8.58,0.28,0.54,4.68,9.12
Sep-1984,3.62,7.08,0.47,0.92,4.09,8
Oct-1984,4.92,9.48,0.26,0.53,5.19,10.01
Nov-1984,3.41,6.68,1.33,2.57,4.74,9.25
Dec-1984,3.78,7.39,0.89,1.72,4.66,9.12
Jan-1985,4.41,8.53,0.29,0.57,4.69,9.1
Feb-1985,4.15,8.04,0.33,0.66,4.48,8.71
Mar-1985,4.4,8.51,0.29,0.57,4.68,9.09
Apr-1985,4.67,9.04,0.27,0.52,4.94,9.56
May-1985,4.05,7.89,0.29,0.57,4.33,8.46
Jun-1985,3.48,6.8,0.68,1.3,4.15,8.1
Jul-1985,4,7.82,0.31,0.61,4.31,8.42
Aug-1985,4.31,8.39,0.32,0.64,4.63,9.03
Sep-1985,4.86,9.4,0.26,0.52,5.12,9.92
Oct-1985,5.05,9.69,0.27,0.54,5.32,10.23
Nov-1985,5.02,9.66,0.26,0.53,5.28,10.19
Dec-1985,4.15,8.04,0.33,0.65,4.48,8.7
Jan-1986,3.77,7.35,0.78,1.5,4.55,8.85
Feb-1986,2.69,5.31,88.62,164.57,91.31,169.89
Mar-1986,3.36,6.6,26.61,50.62,29.97,57.22
Apr-1986,4.08,7.94,0.28,0.56,4.36,8.51
May-1986,4.87,9.44,0.27,0.53,5.14,9.97
Jun-1986,4.82,9.35,0.3,0.59,5.12,9.93
Jul-1986,3.46,6.77,0.65,1.27,4.11,8.05
Aug-1986,4.29,8.36,0.33,0.64,4.62,9
Sep-1986,4.38,8.54,0.27,0.53,4.65,9.08
Oct-1986,4.96,9.55,0.27,0.53,5.22,10.09
Nov-1986,4.29,8.35,0.32,0.63,4.61,8.98
Dec-1986,4.77,9.21,0.27,0.53,5.04,9.74
Jan-1987,4.2,8.13,0.33,0.65,4.52,8.78
Feb-1987,3.72,7.28,0.96,1.86,4.67,9.14
Mar-1987,3.52,6.89,1.54,2.95,5.06,9.84
Apr-1987,3.82,7.46,0.32,0.63,4.14,8.09
May-1987,4.14,8.07,0.38,0.74,4.52,8.82
Jun-1987,3.42,6.68,0.72,1.39,4.14,8.07
Jul-1987,3.42,6.67,0.73,1.44,4.15,8.1
Aug-1987,4.34,8.45,0.29,0.56,4.62,9.01
Sep-1987,4.93,9.51,0.26,0.52,5.19,10.03
Oct-1987,4.92,9.51,0.26,0.52,5.18,10.03
Nov-1987,5.3,10.14,0.26,0.53,5.57,10.67
Dec-1987,3.69,7.18,1.31,2.49,4.99,9.66
Jan-1988,3.32,6.5,2.07,4.03,5.38,10.54
Feb-1988,3.28,6.45,1.55,3,4.83,9.45
Mar-1988,3.93,7.65,0.42,0.82,4.34,8.47
Apr-1988,4.82,9.33,0.28,0.54,5.1,9.87
May-1988,4.42,8.6,0.32,0.62,4.74,9.22
Jun-1988,3.79,7.4,0.5,0.96,4.29,8.37
Jul-1988,3.61,7.03,0.62,1.19,4.22,8.22
Aug-1988,4.76,9.24,0.23,0.46,4.99,9.7
Sep-1988,5.08,9.74,0.27,0.53,5.34,10.27
Oct-1988,4.73,9.18,0.25,0.5,4.98,9.68
Nov-1988,4.61,8.92,0.31,0.63,4.93,9.55
Dec-1988,4.63,8.97,0.26,0.52,4.89,9.49
Jan-1989,3.96,7.71,0.28,0.56,4.24,8.27
Feb-1989,4.6,8.92,0.26,0.52,4.86,9.43
Mar-1989,3.09,6.07,10.35,20.31,13.43,26.38
Apr-1989,4.1,7.94,0.31,0.62,4.41,8.55
May-1989,3.41,6.65,0.77,1.49,4.18,8.14
Jun-1989,4.12,8.03,0.35,0.69,4.47,8.72
Jul-1989,3.66,7.13,0.48,0.92,4.14,8.06
Aug-1989,4.83,9.37,0.22,0.44,5.05,9.81
Sep-1989,4.73,9.15,0.25,0.48,4.98,9.63
Oct-1989,4.86,9.38,0.27,0.54,5.13,9.92
Nov-1989,4.89,9.46,0.26,0.52,5.15,9.98
Dec-1989,4.82,9.33,0.26,0.52,5.09,9.86
Jan-1990,3.83,7.48,0.44,0.88,4.27,8.36
Feb-1990,4.39,8.54,0.27,0.54,4.66,9.08
Mar-1990,4.2,8.14,0.3,0.61,4.5,8.75
Apr-1990,4.79,9.28,0.27,0.51,5.06,9.79
May-1990,4.06,7.92,0.33,0.65,4.4,8.57
Jun-1990,3.72,7.27,0.47,0.9,4.19,8.16
Jul-1990,4.26,8.28,0.35,0.7,4.61,8.98
Aug-1990,5.12,9.9,0.22,0.45,5.35,10.35
Sep-1990,5.05,9.73,0.26,0.5,5.31,10.22
Oct-1990,5.02,9.67,0.27,0.54,5.3,10.21
Nov-1990,4.97,9.58,0.28,0.55,5.25,10.13
Dec-1990,4.63,8.93,0.3,0.61,4.93,9.53
Jan-1991,4.79,9.26,0.28,0.54,5.08,9.8
Feb-1991,4.72,9.12,0.29,0.55,5,9.66
Mar-1991,3.59,7.04,1.48,2.85,5.07,9.88
Apr-1991,4.06,7.91,0.27,0.53,4.33,8.44
May-1991,4.91,9.52,0.22,0.44,5.13,9.96
Jun-1991,4.91,9.52,0.22,0.45,5.13,9.96
Jul-1991,4.87,9.45,0.22,0.44,5.09,9.9
Aug-1991,5.18,9.96,0.27,0.54,5.46,10.5
Sep-1991,4.97,9.59,0.27,0.51,5.23,10.09
Oct-1991,5.14,9.91,0.26,0.5,5.4,10.41
Nov-1991,5.15,9.93,0.26,0.51,5.41,10.44
Dec-1991,4.84,9.37,0.26,0.53,5.11,9.9
Jan-1992,4.33,8.41,0.27,0.54,4.6,8.96
Feb-1992,3.42,6.71,1.9,3.69,5.32,10.4
Mar-1992,3.82,7.45,0.91,1.78,4.73,9.23
Apr-1992,4.36,8.46,0.27,0.53,4.62,8.99
May-1992,4.51,8.77,0.32,0.62,4.83,9.39
Jun-1992,4.3,8.37,0.32,0.62,4.61,8.99
Jul-1992,4.6,8.93,0.31,0.61,4.91,9.54
Aug-1992,4.78,9.27,0.24,0.48,5.02,9.76
Sep-1992,4.84,9.38,0.26,0.52,5.1,9.9
Oct-1992,4.93,9.5,0.27,0.55,5.2,10.05
Nov-1992,5.04,9.74,0.26,0.52,5.3,10.26
Dec-1992,3.84,7.49,0.42,0.84,4.26,8.33
Jan-1993,2.92,5.73,12.18,23.87,15.1,29.6
Feb-1993,3.23,6.34,9.44,18.56,12.67,24.9
Mar-1993,3.34,6.58,7.08,13.93,10.43,20.51
Apr-1993,3.26,6.39,1.82,3.54,5.08,9.93
May-1993,3.55,6.93,0.6,1.15,4.14,8.08
Jun-1993,3.63,7.09,0.52,1.03,4.15,8.12
Jul-1993,3.39,6.63,0.88,1.69,4.27,8.32
Aug-1993,4.48,8.73,0.24,0.48,4.72,9.21
Sep-1993,3.82,7.45,0.3,0.6,4.12,8.05
Oct-1993,4.42,8.58,0.26,0.51,4.68,9.1
Nov-1993,3.91,7.64,0.3,0.58,4.21,8.22
Dec-1993,4.33,8.38,0.3,0.6,4.63,8.98
Jan-1994,4.34,8.39,0.3,0.59,4.64,8.99
Feb-1994,3.8,7.42,0.88,1.7,4.68,9.12
Mar-1994,4.37,8.42,0.31,0.62,4.68,9.04
Apr-1994,4.97,9.62,0.26,0.51,5.23,10.14
May-1994,5.21,10,0.28,0.55,5.48,10.55
Jun-1994,3.79,7.38,0.59,1.14,4.38,8.52
Jul-1994,3.68,7.19,0.47,0.93,4.15,8.11
Aug-1994,4.64,9.02,0.23,0.47,4.88,9.48
Sep-1994,4.65,9,0.26,0.5,4.91,9.5
Oct-1994,5.09,9.81,0.26,0.5,5.35,10.31
Nov-1994,5.06,9.74,0.27,0.53,5.33,10.27
Dec-1994,4.19,8.09,0.31,0.61,4.5,8.7
Jan-1995,2.68,5.31,82.27,153.47,84.95,158.77
Feb-1995,3.12,6.14,7.38,14.53,10.5,20.67
Mar-1995,2.7,5.36,79.23,148.8,81.94,154.16
Apr-1995,3.24,6.37,2.49,4.77,5.73,11.14
May-1995,3.21,6.3,2.56,4.93,5.77,11.23
Jun-1995,4.52,8.79,0.23,0.45,4.75,9.25
Jul-1995,4.27,8.32,0.32,0.63,4.59,8.95
Aug-1995,3.83,7.47,0.36,0.72,4.19,8.18
Sep-1995,3.56,6.91,0.77,1.49,4.33,8.4
Oct-1995,4.04,7.89,0.31,0.6,4.35,8.49
Nov-1995,4.48,8.73,0.29,0.56,4.76,9.29
Dec-1995,3.26,6.39,1.81,3.52,5.07,9.91
Jan-1996,3.08,6.04,5.61,11.09,8.69,17.13
Feb-1996,3.42,6.76,35.16,66.58,38.58,73.34
Mar-1996,2.94,5.77,7.92,15.6,10.86,21.37
Apr-1996,3.78,7.37,0.47,0.94,4.25,8.31
May-1996,3.17,6.21,2.13,4.15,5.3,10.36
Jun-1996,4.85,9.38,0.22,0.44,5.07,9.83
Jul-1996,3.19,6.24,1.35,2.64,4.54,8.88
Aug-1996,4.56,8.86,0.26,0.52,4.82,9.38
Sep-1996,4.59,8.89,0.28,0.55,4.87,9.44
Oct-1996,4.4,8.6,0.28,0.56,4.69,9.16
Nov-1996,4.18,8.14,0.28,0.56,4.46,8.69
Dec-1996,3.44,6.77,24.62,47.53,28.06,54.31
Jan-1997,3.07,6.05,57.68,108.46,60.74,114.51
Feb-1997,3.25,6.38,2.36,4.53,5.61,10.9
Mar-1997,3.87,7.59,0.25,0.5,4.12,8.08
Apr-1997,4.66,9.03,0.26,0.52,4.92,9.55
May-1997,4.42,8.58,0.32,0.62,4.73,9.21
Jun-1997,3.39,6.63,0.76,1.46,4.15,8.09
Jul-1997,3.33,6.49,0.95,1.82,4.28,8.32
Aug-1997,4.76,9.23,0.22,0.45,4.98,9.68
Sep-1997,3.67,7.16,0.44,0.88,4.11,8.04
Oct-1997,4.32,8.43,0.27,0.53,4.59,8.96
Nov-1997,4.16,8.12,0.28,0.54,4.44,8.66
Dec-1997,4.1,7.9,0.77,1.54,4.87,9.44
Jan-1998,3.45,6.79,29.43,56,32.88,62.8
Feb-1998,2.59,5.07,106.21,197.01,108.8,202.08
Mar-1998,3.52,6.9,19.74,38.43,23.26,45.33
Apr-1998,3.27,6.41,2.88,5.63,6.15,12.04
May-1998,3.13,6.13,6.77,13.47,9.9,19.61
Jun-1998,3.16,6.19,4.66,9.18,7.82,15.37
Jul-1998,3.44,6.72,0.63,1.24,4.07,7.97
Aug-1998,3.42,6.66,0.68,1.32,4.09,7.98
Sep-1998,3.22,6.32,1.38,2.69,4.6,9.01
Oct-1998,3.65,7.13,0.5,0.98,4.15,8.11
Nov-1998,3.24,6.35,2.06,4.01,5.3,10.36
Dec-1998,2.9,5.69,6.47,12.89,9.37,18.58
Jan-1999,3.18,6.25,2.01,3.92,5.2,10.17
Feb-1999,3.27,6.44,30.51,57.88,33.79,64.32
Mar-1999,3.06,6,12.15,23.67,15.21,29.67
Apr-1999,3.77,7.37,0.64,1.25,4.42,8.62
May-1999,4.11,8.01,0.4,0.78,4.51,8.79
Jun-1999,3.88,7.56,0.35,0.68,4.23,8.24
Jul-1999,3.19,6.23,1.14,2.2,4.33,8.43
Aug-1999,4.35,8.46,0.32,0.63,4.66,9.09
Sep-1999,4.04,7.89,0.29,0.58,4.33,8.47
Oct-1999,4.11,8.01,0.28,0.55,4.39,8.56
Nov-1999,3.73,7.29,0.53,1.04,4.27,8.33
Dec-1999,4.77,9.2,0.28,0.55,5.04,9.75
Jan-2000,3.29,6.45,1.64,3.19,4.93,9.64
Feb-2000,3.36,6.6,41.24,77.7,44.6,84.3
Mar-2000,3.11,6.09,14.03,27.27,17.14,33.36
Apr-2000,4.67,9.01,0.3,0.6,4.97,9.6
May-2000,4.8,9.31,0.24,0.47,5.04,9.78
Jun-2000,3.4,6.64,0.82,1.57,4.22,8.22
Jul-2000,3.2,6.26,1.53,2.96,4.73,9.22
Aug-2000,3.92,7.65,0.33,0.66,4.26,8.31
Sep-2000,3.93,7.66,0.3,0.59,4.22,8.25
Oct-2000,4.29,8.35,0.29,0.57,4.58,8.92
Nov-2000,4.52,8.8,0.27,0.54,4.79,9.34
Dec-2000,4.87,9.4,0.26,0.52,5.14,9.93
Jan-2001,4.05,7.88,0.36,0.73,4.42,8.61
Feb-2001,3.67,7.18,1.3,2.5,4.97,9.68
Mar-2001,3.71,7.25,1.13,2.19,4.84,9.44
Apr-2001,4.62,8.92,0.29,0.55,4.9,9.47
May-2001,4.08,7.95,0.37,0.73,4.45,8.69
Jun-2001,3.43,6.69,0.72,1.39,4.14,8.08
Jul-2001,3.79,7.39,0.38,0.74,4.16,8.13
Aug-2001,4.47,8.71,0.26,0.53,4.73,9.24
Sep-2001,4.66,9.05,0.27,0.54,4.93,9.59
Oct-2001,4.46,8.71,0.27,0.54,4.73,9.25
Nov-2001,4.79,9.24,0.3,0.61,5.09,9.85
Dec-2001,3.3,6.5,10.24,20.21,13.54,26.71
Jan-2002,3.09,6.07,9.92,19.55,13.01,25.62
Feb-2002,3.85,7.52,0.39,0.76,4.23,8.28
Mar-2002,4.02,7.78,0.32,0.64,4.34,8.42
Apr-2002,4.66,9.01,0.29,0.56,4.95,9.57
May-2002,4.23,8.23,0.36,0.7,4.59,8.93
Jun-2002,3.63,7.09,0.57,1.12,4.2,8.21
Jul-2002,3.5,6.84,0.51,0.98,4.01,7.82
Aug-2002,4.65,9.03,0.24,0.48,4.88,9.5
Sep-2002,5.09,9.75,0.26,0.53,5.35,10.28
Oct-2002,4.96,9.55,0.29,0.57,5.25,10.13
Nov-2002,4.88,9.4,0.3,0.59,5.17,10
Dec-2002,3.37,6.63,12.09,23.84,15.46,30.47
Jan-2003,3.38,6.6,15.93,31.1,19.31,37.7
Feb-2003,3.74,7.33,0.85,1.65,4.59,8.99
Mar-2003,3.6,7.02,1.36,2.59,4.95,9.61
Apr-2003,2.99,5.87,3.09,6.11,6.09,11.98
May-2003,2.94,5.76,7.21,14.35,10.15,20.11
Jun-2003,4.44,8.64,0.27,0.54,4.71,9.19
Jul-2003,3.28,6.38,1.2,2.31,4.48,8.69
Aug-2003,3.97,7.74,0.36,0.72,4.33,8.46
Sep-2003,3.5,6.83,0.69,1.32,4.19,8.16
