Time,Bank_00,Chan_00,Totl_00,Bank_01,Chan_01,Totl_01,Bank_10,Chan_10,Totl_10,Bank_11,Chan_11,Totl_11
30-Jun-1942,846196,102635490,103481687,0,3816033,3816033,423750,42055355,42479105,0,2460714,2460714
31-Jul-1942,1011428,127674560,128685988,10695,3053941,3064636,1859143,39540494,41399637,0,1454695,1454695
31-Aug-1942,2054838,114572979,116627817,0,2819237,2819237,614196,43940975,44555172,0,1409828,1409828
30-Sep-1942,565147,99341221,99906368,0,2978988,2978988,689757,39072209,39761966,0,2490701,2490701
31-Oct-1942,411599,86742801,87154400,0,3603769,3603769,639883,41096306,41736189,0,2232151,2232151
30-Nov-1942,386877,88755587,89142464,0,3463500,3463500,629209,40006053,40635262,0,2363010,2363010
31-Dec-1942,855192,111041530,111896722,0,2931141,2931141,435258,41195041,41630300,0,1902033,1902033
31-Jan-1943,1401678,161731765,163133443,325452,2879198,3204650,3537750,37873656,41411406,604701,483547,1088248
28-Feb-1943,1080619,120926933,122007552,675397,3045033,3720430,601772,41173855,41775627,0,1359591,1359591
31-Mar-1943,783192,140633825,141417017,400343,3627325,4027668,2217974,36867463,39085437,0,1186313,1186313
30-Apr-1943,0,83429550,83429550,0,2733599,2733599,657814,39829918,40487732,0,2572892,2572892
31-May-1943,853674,106061826,106915500,0,3621229,3621229,434009,41433553,41867562,0,2658548,2658548
30-Jun-1943,1289079,109556677,110845756,675397,3442378,4117775,585404,43882331,44467734,0,1764797,1764797
31-Jul-1943,1291085,135482908,136773993,693,2388572,2389265,1788142,39605353,41393495,0,904721,904721
31-Aug-1943,1523175,117652050,119175225,0,3204021,3204021,1237265,44822392,46059657,0,919380,919380
30-Sep-1943,2019476,112427132,114446608,0,2315685,2315685,602800,44115907,44718707,0,1699303,1699303
31-Oct-1943,411599,86742801,87154400,0,3603769,3603769,639883,41096306,41736189,0,2232151,2232151
30-Nov-1943,420952,93732621,94153572,0,3439280,3439280,661247,39977843,40639089,0,2261358,2261358
31-Dec-1943,0,76193288,76193288,0,2523520,2523520,639362,40813583,41452946,0,2723399,2723399
31-Jan-1944,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
29-Feb-1944,0,79073246,79073246,0,4137672,4137672,639302,39696913,40336215,0,2124071,2124071
31-Mar-1944,0,75544422,75544422,0,3920706,3920706,639302,40391565,41030867,0,2142064,2142064
30-Apr-1944,675164,79919149,80594312,0,3424567,3424567,297080,40545247,40842327,0,2686562,2686562
31-May-1944,428746,94271444,94700190,0,3339730,3339730,669361,40252944,40922305,0,2132216,2132216
30-Jun-1944,2000950,111727004,113727954,0,2667983,2667983,597508,43568627,44166135,0,1937800,1937800
31-Jul-1944,1769091,116262198,118031289,0,2829650,2829650,945835,44326284,45272120,0,1291661,1291661
31-Aug-1944,1287169,106540075,107827244,675397,3997218,4672616,581712,43950001,44531713,0,1628993,1628993
30-Sep-1944,290039,76586870,76876909,0,2042346,2042346,652404,40139896,40792300,0,2672364,2672364
31-Oct-1944,675164,79919149,80594312,0,3424567,3424567,297080,40545247,40842327,0,2686562,2686562
30-Nov-1944,0,75810473,75810473,0,4111260,4111260,627111,40364797,40991908,0,2087760,2087760
31-Dec-1944,0,77892345,77892345,0,4249143,4249143,633371,39931883,40565255,0,2203138,2203138
31-Jan-1945,24688,68309995,68334684,0,4266693,4266693,595174,41102745,41697918,0,2406681,2406681
28-Feb-1945,0,93605265,93605265,0,4349788,4349788,669615,40410259,41079875,0,1430552,1430552
31-Mar-1945,0,79449038,79449038,0,4126551,4126551,633371,39795346,40428717,0,2067272,2067272
30-Apr-1945,24688,69791325,69816013,0,4263190,4263190,595174,40694059,41289232,0,2091681,2091681
31-May-1945,558912,101171114,101730026,0,4552973,4552973,688632,39820939,40509570,0,2191975,2191975
30-Jun-1945,2072057,116009091,118081148,0,2840614,2840614,620515,43935134,44555649,0,1371770,1371770
31-Jul-1945,1021660,131885211,132906871,34091,2723839,2757929,1938230,39747361,41685591,0,1318019,1318019
31-Aug-1945,2017454,110386497,112403950,0,2898334,2898334,598892,44354357,44953248,0,1717022,1717022
30-Sep-1945,386877,82329499,82716375,0,2731242,2731242,610757,40268121,40878878,0,2537632,2537632
31-Oct-1945,675164,82323563,82998726,0,2858920,2858920,303011,41049296,41352307,0,2625013,2625013
30-Nov-1945,0,77433199,77433199,0,4054722,4054722,639302,40536957,41176259,0,2015816,2015816
31-Dec-1945,4408412,187513831,191922243,3714121,1807423,5521544,5813224,32386471,38199695,2304621,581199,2885820
31-Jan-1946,815984,122059950,122875934,666813,3444429,4111242,601149,40824119,41425268,0,1626261,1626261
28-Feb-1946,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
31-Mar-1946,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
30-Apr-1946,386877,89975065,90361941,0,3000250,3000250,629209,38913398,39542607,0,2306557,2306557
31-May-1946,2072057,116009091,118081148,0,2840614,2840614,620515,43935134,44555649,0,1371770,1371770
30-Jun-1946,2036695,114999741,117036436,0,2708707,2708707,609257,43030789,43640046,0,1432931,1432931
31-Jul-1946,1292513,135095861,136388374,693,2412189,2412882,1804982,40357924,42162906,0,921768,921768
31-Aug-1946,1306816,108170072,109476888,675397,3365324,4040721,587004,43630136,44217140,0,1723785,1723785
30-Sep-1946,420952,89326071,89747022,0,3526035,3526035,655316,40586006,41241322,0,2250319,2250319
31-Oct-1946,675164,79919149,80594312,0,3424567,3424567,297080,40545247,40842327,0,2686562,2686562
30-Nov-1946,290039,79242878,79532917,0,1840578,1840578,658664,40577475,41236139,0,2903798,2903798
31-Dec-1946,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
31-Jan-1947,20563,65997209,66017772,0,4010134,4010134,593039,41463459,42056498,0,2501117,2501117
28-Feb-1947,0,75816309,75816309,0,4061531,4061531,633371,40616816,41250187,0,2127822,2127822
31-Mar-1947,0,79669188,79669188,0,4154698,4154698,639302,39815167,40454469,0,2029654,2029654
30-Apr-1947,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
31-May-1947,2000950,111727004,113727954,0,2667983,2667983,597508,43568627,44166135,0,1937800,1937800
30-Jun-1947,1519657,118878898,120398556,0,2794454,2794454,1218428,44036514,45254942,0,1084205,1084205
31-Jul-1947,1523175,117652050,119175225,0,3204021,3204021,1237265,44822392,46059657,0,919380,919380
31-Aug-1947,565147,99341221,99906368,0,2978988,2978988,689757,39072209,39761966,0,2490701,2490701
30-Sep-1947,675164,77579277,78254441,0,2520029,2520029,290820,39556017,39846837,0,2420844,2420844
31-Oct-1947,0,76193288,76193288,0,2523520,2523520,639362,40813583,41452946,0,2723399,2723399
30-Nov-1947,0,75595980,75595980,0,2692164,2692164,639362,40600352,41239714,0,2607059,2607059
31-Dec-1947,0,74905841,74905841,0,2740557,2740557,639362,40639337,41278699,0,2484246,2484246
31-Jan-1948,0,80921241,80921241,0,3870860,3870860,639302,39980911,40620213,0,2052713,2052713
29-Feb-1948,675164,82323563,82998726,0,2858920,2858920,303011,41049296,41352307,0,2625013,2625013
31-Mar-1948,0,83058862,83058862,0,5749046,5749046,639302,39374833,40014135,0,1806690,1806690
30-Apr-1948,748669,128387593,129136262,714595,3415781,4130377,715709,38716112,39431821,0,1623324,1623324
31-May-1948,2126971,124143741,126270712,0,2817203,2817203,635462,42563602,43199064,0,1117448,1117448
30-Jun-1948,435371,100155953,100591324,0,3563348,3563348,688632,42195281,42883913,0,2356944,2356944
31-Jul-1948,1005177,127457355,128462532,10695,3037468,3048164,1840991,39362132,41203124,0,1460995,1460995
31-Aug-1948,1308726,111186674,112495400,675397,2810483,3485880,590696,43562465,44153161,0,1859589,1859589
30-Sep-1948,386877,82870688,83257565,0,3455031,3455031,610757,39806521,40417278,0,2466000,2466000
31-Oct-1948,411599,86742801,87154400,0,3603769,3603769,639883,41096306,41736189,0,2232151,2232151
30-Nov-1948,675164,82323563,82998726,0,2858920,2858920,303011,41049296,41352307,0,2625013,2625013
31-Dec-1948,24688,72450182,72474870,0,4071556,4071556,595174,40527858,41123031,0,2242395,2242395
31-Jan-1949,20563,67707719,67728281,0,4160680,4160680,593039,41333823,41926862,0,2384116,2384116
28-Feb-1949,24688,73812909,73837597,0,4136554,4136554,595174,40539172,41134345,0,2194613,2194613
31-Mar-1949,1367166,154635011,156002177,718381,2503143,3221523,2999937,38059561,41059498,69367,1035434,1104801
30-Apr-1949,24688,69791325,69816013,0,4263190,4263190,595174,40694059,41289232,0,2091681,2091681
31-May-1949,856716,105675741,106532457,0,3223177,3223177,434009,41945476,42379485,0,2455632,2455632
30-Jun-1949,1998928,111423055,113421983,0,2769143,2769143,593600,43633440,44227040,0,1934568,1934568
31-Jul-1949,1523175,117652050,119175225,0,3204021,3204021,1237265,44822392,46059657,0,919380,919380
31-Aug-1949,1306816,109206376,110513192,675397,3257528,3932925,587004,43598730,44185734,0,1873603,1873603
30-Sep-1949,675164,79913313,80588477,0,3474295,3474295,290820,40293229,40584049,0,2646500,2646500
31-Oct-1949,386877,83912376,84299252,0,2824386,2824386,616688,40299256,40915944,0,2452232,2452232
30-Nov-1949,675164,82323563,82998726,0,2858920,2858920,303011,41049296,41352307,0,2625013,2625013
31-Dec-1949,24688,69706735,69731423,0,4231736,4231736,595174,41003065,41598238,0,2332293,2332293
31-Jan-1950,0,77791618,77791618,0,4339204,4339204,626260,40503094,41129355,0,2221312,2221312
28-Feb-1950,277869,92338708,92616577,0,4205373,4205373,397677,40053295,40450973,0,1785763,1785763
31-Mar-1950,0,78112496,78112496,0,4277290,4277290,639302,39951704,40591006,0,2165520,2165520
30-Apr-1950,420952,97508180,97929132,0,5111981,5111981,667178,38682411,39349588,0,1972881,1972881
31-May-1950,732020,107071461,107803480,666813,3849351,4516164,572811,42902295,43475106,0,2079083,2079083
30-Jun-1950,854694,104679220,105533914,0,3273263,3273263,430100,42557893,42987993,0,2455846,2455846
31-Jul-1950,1011428,128407097,129418525,10695,3055988,3066683,1875375,39577166,41452541,0,1379716,1379716
31-Aug-1950,1308726,109449988,110758713,675397,3291972,3967370,590696,43736101,44326797,0,1880540,1880540
30-Sep-1950,675164,79913313,80588477,0,3474295,3474295,290820,40293229,40584049,0,2646500,2646500
31-Oct-1950,386877,88003233,88390110,0,3113642,3113642,622948,39168975,39791923,0,2482928,2482928
30-Nov-1950,2024011,120186706,122210717,10695,3119789,3130484,615257,41375533,41990789,0,1840819,1840819
31-Dec-1950,1444787,152778913,154223699,430714,2743353,3174067,2368592,38269551,40638144,363021,549777,912798
31-Jan-1951,1998306,129729773,131728079,47782,3459118,3506900,732291,39457200,40189491,0,1365786,1365786
28-Feb-1951,1152359,163724439,164876798,687106,1702557,2389664,3096021,36797551,39893573,1092874,1288757,2381631
31-Mar-1951,290039,87292507,87582546,0,2019938,2019938,677116,39379517,40056633,0,2594623,2594623
30-Apr-1951,675164,81502026,82177189,0,3517711,3517711,303011,40576382,40879393,0,2601163,2601163
31-May-1951,420952,94922700,95343651,0,3190120,3190120,661247,39474939,40136186,0,2275736,2275736
30-Jun-1951,1139296,120243311,121382607,0,3079743,3079743,1643836,43641578,45285414,0,948720,948720
31-Jul-1951,1312769,136762046,138074816,1213,2730836,2732049,1831564,40237832,42069396,0,969222,969222
31-Aug-1951,1523175,117652050,119175225,0,3204021,3204021,1237265,44822392,46059657,0,919380,919380
30-Sep-1951,859760,105097300,105957060,0,4466180,4466180,436098,41428615,41864713,0,1820980,1820980
31-Oct-1951,386877,86264412,86651289,0,3266688,3266688,622948,40810025,41432973,0,2328200,2328200
30-Nov-1951,0,75903510,75903510,0,3930121,3930121,627111,40221710,40848821,0,2104555,2104555
31-Dec-1951,1957779,140584842,142542621,107733,3046488,3154221,1024649,40241575,41266224,669453,1242568,1912022
31-Jan-1952,1249098,149185802,150434900,428948,3093659,3522607,2527820,37487946,40015765,264418,835220,1099638
29-Feb-1952,1644263,176009946,177654209,1497604,2496281,3993885,4236506,33318811,37555317,1127385,692421,1819806
31-Mar-1952,1019399,142981192,144000591,392996,3880954,4273950,2027947,37046829,39074777,71068,775873,846941
30-Apr-1952,1028713,139220436,140249149,354342,3061586,3415928,2052249,37495462,39547711,0,1049596,1049596
31-May-1952,386877,89975065,90361941,0,3000250,3000250,629209,38913398,39542607,0,2306557,2306557
30-Jun-1952,420952,97508180,97929132,0,5111981,5111981,667178,38682411,39349588,0,1972881,1972881
31-Jul-1952,1310748,112927251,114237998,675397,2962256,3637653,594605,43223247,43817851,0,1559623,1559623
31-Aug-1952,1308726,111186674,112495400,675397,2810483,3485880,590696,43562465,44153161,0,1859589,1859589
30-Sep-1952,859760,104951077,105810838,0,3758245,3758245,436098,43335419,43771517,0,2004458,2004458
31-Oct-1952,568327,101275713,101844040,0,4880376,4880376,695688,39501534,40197222,0,2259061,2259061
30-Nov-1952,386877,88340449,88727326,0,3454300,3454300,622948,40125093,40748041,0,2403516,2403516
31-Dec-1952,1264965,140582468,141847433,133014,2927867,3060881,1739667,40798776,42538443,538744,1085585,1624329
31-Jan-1953,5013122,205425493,210438615,10578260,1959934,12538193,10757265,26836873,37594139,5219386,507763,5727150
28-Feb-1953,0,73149879,73149879,0,3850351,3850351,633371,40562094,41195466,0,2266787,2266787
31-Mar-1953,290039,87409222,87699261,0,2922853,2922853,670855,40059186,40730042,0,2770571,2770571
30-Apr-1953,290039,86572307,86862346,0,3215891,3215891,677116,39774403,40451519,0,2707007,2707007
31-May-1953,737861,113055259,113793121,666813,3716110,4382923,584103,42369195,42953298,0,1396156,1396156
30-Jun-1953,843016,102765251,103608268,0,3870116,3870116,423750,41258155,41681905,0,2449693,2449693
31-Jul-1953,1325562,138295707,139621268,7551,3224532,3232083,1833157,39254508,41087665,0,936106,936106
31-Aug-1953,2052928,114367690,116420618,0,2794421,2794421,610505,43992625,44603130,0,1447981,1447981
30-Sep-1953,568327,101349081,101917408,0,4803091,4803091,689757,39263330,39953087,0,2255699,2255699
31-Oct-1953,411599,86742801,87154400,0,3603769,3603769,639883,41096306,41736189,0,2232151,2232151
30-Nov-1953,839961,101529580,102369541,0,3797194,3797194,416694,42131302,42547996,0,2389835,2389835
31-Dec-1953,290039,79242878,79532917,0,1840578,1840578,658664,40577475,41236139,0,2903798,2903798
31-Jan-1954,1579524,160317777,161897301,789370,2510845,3300215,3002269,37223935,40226204,69367,796764,866132
28-Feb-1954,1445016,168120142,169565158,595099,2145491,2740591,3294778,36447063,39741841,1212111,779612,1991723
31-Mar-1954,2088008,133005495,135093502,379539,2747497,3127036,766987,40201850,40968837,0,1333369,1333369
30-Apr-1954,2165347,127363913,129529260,6338,3339267,3345606,640239,41523545,42163784,0,1316300,1316300
31-May-1954,2002860,113368921,115371781,0,2945731,2945731,601200,43242572,43843772,0,1596449,1596449
30-Jun-1954,1289079,109556677,110845756,675397,3442378,4117775,585404,43882331,44467734,0,1764797,1764797
31-Jul-1954,1314198,137028769,138342967,1213,2737654,2738867,1833157,40050154,41883310,0,971679,971679
31-Aug-1954,1523175,118929335,120452510,0,2962866,2962866,1237265,44489947,45727212,0,978972,978972
30-Sep-1954,859760,104951077,105810838,0,3758245,3758245,436098,43335419,43771517,0,2004458,2004458
31-Oct-1954,411599,86742801,87154400,0,3603769,3603769,639883,41096306,41736189,0,2232151,2232151
30-Nov-1954,0,79289085,79289085,0,4214187,4214187,633371,39832203,40465574,0,2128749,2128749
31-Dec-1954,0,83543836,83543836,0,4050552,4050552,645562,39394810,40040372,0,1875948,1875948
31-Jan-1955,0,82246026,82246026,0,3783760,3783760,645562,39655717,40301279,0,1919697,1919697
28-Feb-1955,0,73144044,73144044,0,3900080,3900080,627111,40310076,40937187,0,2226725,2226725
31-Mar-1955,675164,82805728,83480892,0,3663893,3663893,303011,40619789,40922801,0,2509979,2509979
30-Apr-1955,0,74506770,74506770,0,3965078,3965078,627111,40321390,40948501,0,2178943,2178943
31-May-1955,843016,102765251,103608268,0,3870116,3870116,423750,41258155,41681905,0,2449693,2449693
30-Jun-1955,1139296,121047648,122186943,0,2908390,2908390,1643836,43744170,45388006,0,1331878,1331878
31-Jul-1955,1140514,121112215,122252729,0,2713082,2713082,1657896,43427295,45085192,0,1030741,1030741
31-Aug-1955,729997,105038636,105768633,666813,4007232,4674046,568903,43546118,44115020,0,1929479,1929479
30-Sep-1955,314728,75893008,76207735,0,2213823,2213823,620467,40357678,40978144,0,2688033,2688033
31-Oct-1955,675164,80740686,81415849,0,2765775,2765775,297080,41018161,41315241,0,2710412,2710412
30-Nov-1955,0,77213048,77213048,0,4026575,4026575,633371,40517136,41150507,0,2053434,2053434
31-Dec-1955,3792198,201283737,205075935,6085727,2424550,8510277,9075026,27367084,36442110,5746951,456172,6203123
31-Jan-1956,9425496,217022346,226447843,8347277,2002107,10349384,28336929,26712203,55049132,4985509,250964,5236473
29-Feb-1956,5368224,184289835,189658059,3359607,2157925,5517532,3789915,32105248,35895163,923077,548068,1471145
31-Mar-1956,675164,93587592,94262756,0,3562411,3562411,333324,41766978,42100302,0,2464103,2464103
30-Apr-1956,0,76667444,76667444,0,2817117,2817117,645622,40894184,41539807,0,2715680,2715680
31-May-1956,838803,103692166,104530969,0,3693396,3693396,420602,40690279,41110882,0,2528419,2528419
30-Jun-1956,856716,105675741,106532457,0,3223177,3223177,434009,41945476,42379485,0,2455632,2455632
31-Jul-1956,1011428,129540196,130551624,22727,2918856,2941583,1875375,39485304,41360679,0,1276160,1276160
31-Aug-1956,998173,107205335,108203508,666813,4288855,4955668,578809,43525731,44104540,0,1778811,1778811
30-Sep-1956,568327,101349081,101917408,0,4803091,4803091,689757,39263330,39953087,0,2255699,2255699
31-Oct-1956,411599,88818838,89230436,0,3791381,3791381,639883,40411374,41051257,0,2307467,2307467
30-Nov-1956,558912,100372931,100931843,0,4838336,4838336,682701,38542077,39224778,0,2173800,2173800
31-Dec-1956,675164,82323563,82998726,0,2858920,2858920,303011,41049296,41352307,0,2625013,2625013
31-Jan-1957,24688,72450182,72474870,0,4071556,4071556,595174,40527858,41123031,0,2242395,2242395
28-Feb-1957,847825,109546203,110394028,0,3506071,3506071,431894,40954379,41386273,0,1856512,1856512
31-Mar-1957,2050253,129314752,131365005,22585,3222762,3245346,721989,40022758,40744747,0,1033751,1033751
30-Apr-1957,0,71772633,71772633,0,3874677,3874677,627111,40650524,41277635,0,2315165,2315165
31-May-1957,2077787,122124522,124202309,22727,2816889,2839616,631589,42491962,43123551,0,1555207,1555207
30-Jun-1957,2021386,114069049,116090435,0,2593433,2593433,606492,43789852,44396344,0,1357952,1357952
31-Jul-1957,1312769,136762046,138074816,1213,2730836,2732049,1831564,40237832,42069396,0,969222,969222
31-Aug-1957,998173,107205335,108203508,666813,4288855,4955668,578809,43525731,44104540,0,1778811,1778811
30-Sep-1957,0,75595980,75595980,0,2692164,2692164,639362,40600352,41239714,0,2607059,2607059
31-Oct-1957,735952,112290190,113026141,666813,3442579,4109392,580411,42142284,42722695,0,1701358,1701358
30-Nov-1957,830156,101300630,102130786,0,4164588,4164588,409285,41919240,42328525,0,2225761,2225761
31-Dec-1957,1888307,125929592,127817900,0,2527811,2527811,905739,42072186,42977925,0,1270529,1270529
31-Jan-1958,1135184,145213238,146348421,106561,2942359,3048921,1977117,38770459,40747577,523202,966030,1489232
28-Feb-1958,56048172,249377558,305425730,60816729,1988201,62804930,52908532,23244810,76153342,24840198,216540,25056738
31-Mar-1958,2926957,179536775,182463732,1411090,2483136,3894227,4389640,32721290,37110930,1090216,837729,1927945
30-Apr-1958,1255534,151193111,152448645,100257,2547502,2647759,2607386,37848744,40456130,264418,966095,1230513
31-May-1958,386877,88418372,88805249,0,3122842,3122842,629209,39049935,39679144,0,2442422,2442422
30-Jun-1958,411599,92754569,93166167,0,3277054,3277054,652074,39866200,40518274,0,2217063,2217063
31-Jul-1958,1525085,119898646,121423731,0,2786692,2786692,1240956,44513966,45754923,0,1406857,1406857
31-Aug-1958,998173,107205335,108203508,666813,4288855,4955668,578809,43525731,44104540,0,1778811,1778811
30-Sep-1958,1308726,111186674,112495400,675397,2810483,3485880,590696,43562465,44153161,0,1859589,1859589
31-Oct-1958,854694,104679220,105533914,0,3273263,3273263,430100,42557893,42987993,0,2455846,2455846
30-Nov-1958,428746,95523497,95952243,0,3055892,3055892,669361,40418688,41088049,0,2155274,2155274
31-Dec-1958,675164,83627265,84302429,0,3005102,3005102,303011,41092703,41395714,0,2533829,2533829
31-Jan-1959,2162490,126960448,129122939,6338,3314820,3321158,637054,41791790,42428844,0,1299253,1299253
28-Feb-1959,1600168,160626100,162226269,746405,2248921,2995326,2972055,37571479,40543534,64073,862413,926486
31-Mar-1959,0,72546737,72546737,0,4068723,4068723,627111,40096845,40723955,0,2110385,2110385
30-Apr-1959,428746,95909382,96338128,0,3134244,3134244,675292,39563590,40238882,0,2089762,2089762
31-May-1959,1289079,109556677,110845756,675397,3442378,4117775,585404,43882331,44467734,0,1764797,1764797
30-Jun-1959,771649,126162531,126934180,0,2620222,2620222,2054725,39794861,41849586,0,1463191,1463191
31-Jul-1959,1312769,136762046,138074816,1213,2730836,2732049,1831564,40237832,42069396,0,969222,969222
31-Aug-1959,2070147,115830844,117900991,0,2835880,2835880,616823,43929458,44546282,0,1421062,1421062
30-Sep-1959,675164,79919149,80594312,0,3424567,3424567,297080,40545247,40842327,0,2686562,2686562
31-Oct-1959,411599,86031683,86443281,0,3648308,3648308,633622,41585062,42218685,0,2185588,2185588
30-Nov-1959,675164,81281875,81957039,0,3489564,3489564,297080,40556561,40853642,0,2638780,2638780
31-Dec-1959,24688,69706735,69731423,0,4231736,4231736,595174,41003065,41598238,0,2332293,2332293
31-Jan-1960,24688,73812909,73837597,0,4136554,4136554,595174,40539172,41134345,0,2194613,2194613
29-Feb-1960,279891,95976631,96256522,0,3991496,3991496,401586,39489587,39891172,0,1961251,1961251
31-Mar-1960,675164,93802359,94477523,0,4113406,4113406,333324,41262658,41595982,0,2590070,2590070
30-Apr-1960,856716,106712045,107568761,0,3115381,3115381,434009,41914070,42348078,0,2605450,2605450
31-May-1960,411599,90375530,90787129,0,3668789,3668789,639883,40274837,40914719,0,2171602,2171602
30-Jun-1960,1012857,129671308,130684164,22727,2773262,2795989,1893566,40047667,41941233,0,1276160,1276160
31-Jul-1960,1003380,125435563,126438943,0,2775457,2775457,1837517,40640257,42477774,0,1394430,1394430
31-Aug-1960,859760,105097300,105957060,0,4466180,4466180,436098,41428615,41864713,0,1820980,1820980
30-Sep-1960,314728,75893008,76207735,0,2213823,2213823,620467,40357678,40978144,0,2688033,2688033
31-Oct-1960,386877,85553294,85940171,0,3311226,3311226,616688,41298781,41915469,0,2281637,2281637
30-Nov-1960,24688,72450182,72474870,0,4071556,4071556,595174,40527858,41123031,0,2242395,2242395
31-Dec-1960,847825,112223734,113071559,0,3327076,3327076,431894,40437564,40869458,0,2350794,2350794
31-Jan-1961,0,74512606,74512606,0,3915349,3915349,633371,40573409,41206780,0,2219005,2219005
28-Feb-1961,899012,143429812,144328823,53157,3768732,3821888,2144710,36995592,39140302,447639,973182,1420821
31-Mar-1961,842735,109843193,110685928,0,3391820,3391820,428202,40282672,40710874,0,2010493,2010493
30-Apr-1961,675164,85592883,86268047,0,3806967,3806967,309272,39446101,39755372,0,2631858,2631858
31-May-1961,1291101,111297253,112588354,675397,3594150,4269548,589313,43543112,44132424,0,1464831,1464831
30-Jun-1961,1005177,127457355,128462532,10695,3037468,3048164,1840991,39362132,41203124,0,1460995,1460995
31-Jul-1961,1021660,131885211,132906871,34091,2723839,2757929,1938230,39747361,41685591,0,1318019,1318019
31-Aug-1961,996151,105172510,106168661,666813,4446736,5113549,574900,44169554,44744454,0,1629207,1629207
30-Sep-1961,675164,79913313,80588477,0,3474295,3474295,290820,40293229,40584049,0,2646500,2646500
31-Oct-1961,428746,93559598,93988344,0,3456827,3456827,663430,40708285,41371715,0,2069307,2069307
30-Nov-1961,675164,84060418,84735582,0,3892481,3892481,303011,39844182,40147194,0,2519998,2519998
31-Dec-1961,290039,89640720,89930759,0,2568354,2568354,677116,41718565,42395681,0,2695832,2695832
31-Jan-1962,0,78865553,78865553,0,2684971,2684971,645622,41120323,41765946,0,2624496,2624496
28-Feb-1962,1392024,159021436,160413460,756391,2617334,3373725,3139621,37531863,40671484,69367,751678,821045
31-Mar-1962,0,85056670,85056670,0,5351059,5351059,651823,39807694,40459517,0,1827561,1827561
30-Apr-1962,0,75298882,75298882,0,2801848,2801848,639362,40630852,41270214,0,2723399,2723399
31-May-1962,1289079,109556677,110845756,675397,3442378,4117775,585404,43882331,44467734,0,1764797,1764797
30-Jun-1962,1289079,109556677,110845756,675397,3442378,4117775,585404,43882331,44467734,0,1764797,1764797
31-Jul-1962,1312769,136762046,138074816,1213,2730836,2732049,1831564,40237832,42069396,0,969222,969222
31-Aug-1962,2019476,112427132,114446608,0,2315685,2315685,602800,44115907,44718707,0,1699303,1699303
30-Sep-1962,314728,75893008,76207735,0,2213823,2213823,620467,40357678,40978144,0,2688033,2688033
31-Oct-1962,830156,103611252,104441407,0,3818338,3818338,409285,41877897,42287182,0,1928076,1928076
30-Nov-1962,290039,80509618,80799657,0,3040028,3040028,664595,41160261,41824856,0,2852682,2852682
